광역시도명,시군구명,날짜,평균습도,총강수량,평균기온,평균풍속,한식_배달건수,분식_배달건수,카페/디저트_배달건수,돈까스/일식_배달건수,회_배달건수,치킨_배달건수,피자_배달건수,아시안/양식_배달건수,중식_배달건수,족발/보쌈_배달건수,야식_배달건수,찜탕_배달건수,도시락_배달건수,패스트푸드_배달건수
경상북도,경산시,2020-03-05,55.30769230769231,0.0,-0.6000000000000001,0.5076923076923078,17,73,5,0,16,2,0,0,17,0,0,6,1,0
경상북도,경산시,2020-03-06,58.642857142857146,0.0,3.4285714285714284,0.6500000000000001,23,63,11,0,28,4,0,0,15,0,0,18,0,0
경상북도,경산시,2020-03-07,94.6923076923077,0.0,4.430769230769231,0.5538461538461539,29,71,19,0,34,3,1,0,16,0,0,29,0,0
경상북도,경산시,2020-03-08,82.38461538461539,0.0,4.207692307692307,1.0923076923076922,39,61,19,0,21,4,1,0,17,0,0,21,0,0
경상북도,경산시,2020-03-09,93.53846153846153,9.0,9.692307692307692,0.5769230769230769,8,51,17,0,19,1,0,0,15,0,0,11,0,0
경상북도,경산시,2020-03-10,55.30769230769231,0.0,5.06923076923077,3.0076923076923077,20,77,21,0,19,0,0,0,11,0,1,8,0,0
경상북도,경산시,2020-03-11,52.84615384615385,0.0,1.6153846153846154,0.8923076923076922,34,67,19,0,20,0,0,0,17,0,0,17,0,0
경상북도,경산시,2020-03-12,51.53846153846154,0.0,6.015384615384617,1.0923076923076924,26,69,16,0,22,4,0,0,17,0,0,23,0,0
경상북도,경산시,2020-03-13,27.285714285714285,0.0,5.492857142857143,2.8928571428571432,22,76,24,0,27,12,1,0,13,0,0,29,0,0
경상북도,경산시,2020-03-14,42.857142857142854,0.0,4.578571428571429,1.2285714285714284,24,78,23,0,25,6,0,0,9,0,1,26,0,0
경상북도,경산시,2020-03-15,43.8,0.0,2.933333333333334,2.5866666666666664,25,96,36,0,31,8,1,0,3,0,0,39,0,0
경상북도,경산시,2020-03-16,49.6,0.0,4.533333333333333,0.9600000000000002,10,68,8,0,21,11,0,0,15,0,0,32,0,0
경상북도,경산시,2020-03-17,55.714285714285715,0.0,7.678571428571429,1.1928571428571428,6,65,15,0,15,8,2,0,9,0,0,15,0,0
경상북도,경산시,2020-03-18,55.07692307692308,0.0,10.661538461538461,1.646153846153846,26,43,16,0,0,9,0,0,16,0,0,22,0,0
경상북도,경산시,2020-03-19,35.15384615384615,0.0,7.738461538461538,3.230769230769231,28,61,11,0,25,17,0,0,12,0,0,20,0,0
경상북도,경산시,2020-03-20,45.23076923076923,0.0,8.63076923076923,0.8999999999999999,31,71,11,0,17,11,0,0,14,0,0,21,1,0
경상북도,경산시,2020-03-21,58.214285714285715,0.0,15.114285714285712,1.9214285714285715,26,104,19,0,31,7,0,0,18,0,0,25,0,0
경상북도,경산시,2020-03-22,71.76923076923077,0.0,5.93846153846154,0.7923076923076923,29,61,25,0,27,9,0,0,15,1,0,46,0,0
경상북도,경산시,2020-03-23,63.92307692307692,0.0,7.007692307692308,1.1923076923076925,15,74,16,0,16,4,0,0,12,1,0,15,0,0
경상북도,경산시,2020-03-24,66.57142857142857,0.0,6.914285714285714,0.65,26,58,12,0,26,5,0,0,7,0,0,7,0,0
경상북도,경산시,2020-03-25,49.0,0.0,12.364285714285714,1.142857142857143,25,42,15,0,17,6,0,0,10,0,0,17,0,0
경상북도,경산시,2020-03-26,96.38461538461539,5.0,13.66923076923077,0.4307692307692308,5,86,14,0,17,11,0,0,19,0,1,26,0,0
경상북도,경산시,2020-03-27,65.46153846153847,0.0,8.969230769230768,1.8846153846153848,23,52,17,0,8,4,0,0,9,0,0,17,0,0
경상북도,경산시,2020-03-28,72.14285714285714,0.0,5.435714285714285,0.7071428571428572,31,75,18,0,27,8,1,0,16,0,0,22,0,0
경상북도,경산시,2020-03-29,71.21428571428571,0.0,7.500000000000001,0.9928571428571427,14,66,21,0,28,5,0,0,4,0,0,21,0,0
경상북도,경산시,2020-03-30,77.3076923076923,0.0,7.546153846153847,0.8384615384615385,27,73,8,0,18,14,0,0,16,0,1,23,0,0
경상북도,경산시,2020-03-31,65.76923076923077,0.0,11.092307692307694,0.6461538461538462,8,50,17,0,22,9,1,0,14,0,0,7,0,0
경상북도,경산시,2020-04-01,44.214285714285715,0.0,8.05,1.4214285714285713,2,78,13,0,0,9,1,0,14,0,0,24,1,0
경상북도,경산시,2020-04-02,50.76923076923077,0.0,8.63076923076923,0.9384615384615386,22,89,18,0,13,3,0,0,12,0,0,17,0,0
경상북도,경산시,2020-04-03,42.642857142857146,0.0,9.985714285714286,1.592857142857143,20,64,18,0,16,3,0,0,11,0,0,28,0,0
경상북도,경산시,2020-04-04,62.84615384615385,0.0,4.546153846153846,1.0846153846153848,34,45,21,0,25,4,0,0,18,0,0,24,0,0
경상북도,경산시,2020-04-05,53.53846153846154,0.0,4.746153846153846,0.7999999999999999,30,54,26,0,15,10,0,0,17,0,1,21,0,0
경상북도,경산시,2020-04-06,32.5,0.0,11.114285714285714,1.55,26,83,8,0,15,8,0,0,9,0,0,19,0,0
경상북도,경산시,2020-04-07,36.0,0.0,12.25,1.6857142857142855,10,61,12,0,10,3,0,0,15,0,0,10,0,0
경상북도,경산시,2020-04-08,69.57142857142857,0.0,5.964285714285714,1.1428571428571428,25,60,15,0,12,6,1,0,16,0,1,20,0,0
경상북도,경산시,2020-04-09,62.714285714285715,0.0,8.685714285714285,1.3714285714285714,18,72,15,0,15,18,0,0,11,0,0,15,0,0
경상북도,경산시,2020-04-10,61.07142857142857,0.0,8.65,0.8,27,69,18,0,14,8,0,0,13,0,0,21,0,0
경상북도,경산시,2020-04-11,84.08333333333333,0.0,8.441666666666666,0.8916666666666667,22,53,15,0,27,6,1,0,25,1,0,17,0,0
경상북도,경산시,2020-04-12,60.285714285714285,1.0,7.842857142857142,2.1142857142857143,32,63,21,0,23,11,2,0,18,1,0,26,0,0
경상북도,경산시,2020-04-13,50.857142857142854,0.0,6.135714285714286,0.9285714285714287,30,69,18,0,8,13,0,0,0,0,0,29,2,0
경상북도,경산시,2020-04-14,34.142857142857146,0.0,10.60714285714286,0.9428571428571428,24,64,11,0,30,11,0,0,11,0,0,6,0,0
경상북도,경산시,2020-04-15,68.57142857142857,0.0,10.992857142857144,1.542857142857143,9,86,13,0,0,9,0,0,11,0,0,29,0,0
경상북도,경산시,2020-04-16,75.38461538461539,1.5,9.284615384615384,1.0923076923076922,25,72,16,0,7,9,0,0,13,0,0,21,0,0
경상북도,경산시,2020-04-17,90.92307692307692,1.5,10.73076923076923,1.169230769230769,15,82,19,0,18,8,0,0,17,0,0,25,0,0
경상북도,경산시,2020-04-18,84.3076923076923,0.0,10.546153846153846,0.6846153846153846,9,50,18,0,37,5,0,0,9,0,0,27,0,0
경상북도,경산시,2020-04-19,87.64285714285714,6.0,10.392857142857142,1.5357142857142858,32,59,23,0,14,14,1,0,34,0,0,38,0,0
경상북도,경산시,2020-04-20,49.92857142857143,0.0,11.014285714285714,2.5,24,59,15,0,12,6,0,0,1,1,0,19,0,0
경상북도,경산시,2020-04-21,33.15384615384615,0.0,6.753846153846154,3.43076923076923,16,58,8,0,15,8,0,0,17,0,1,7,0,0
경상북도,경산시,2020-04-22,43.69230769230769,0.0,6.138461538461538,2.723076923076923,27,46,5,0,18,7,1,0,9,0,1,15,0,0
경상북도,경산시,2020-04-23,37.714285714285715,0.0,7.4071428571428575,2.1714285714285713,24,57,23,0,11,3,0,0,18,0,1,19,0,0
경상북도,경산시,2020-04-24,29.142857142857142,0.0,11.692857142857141,2.3214285714285716,11,63,14,0,18,4,0,0,10,0,0,20,1,0
경상북도,경산시,2020-04-25,50.642857142857146,0.0,13.435714285714283,2.0785714285714287,31,49,13,0,25,15,0,0,6,0,0,31,0,0
경상북도,경산시,2020-04-26,73.6923076923077,0.0,8.33076923076923,0.8923076923076922,17,50,20,0,22,13,0,0,3,0,0,27,0,0
경상북도,경산시,2020-04-27,72.0,0.0,9.457142857142857,1.2214285714285713,8,66,15,0,12,12,0,0,2,0,0,17,0,0
경상북도,경산시,2020-04-28,48.69230769230769,0.0,11.5,1.0,2,50,8,0,11,12,0,0,2,0,1,2,0,0
경상북도,경산시,2020-04-29,43.857142857142854,0.0,14.485714285714286,1.0571428571428572,9,55,13,0,14,8,0,0,4,0,1,18,0,0
경상북도,경산시,2020-04-30,70.42857142857143,0.0,18.17142857142857,1.3928571428571428,20,58,10,0,11,8,0,0,4,0,2,27,0,0
경상북도,경산시,2020-05-01,75.38461538461539,0.0,19.700000000000003,1.5000000000000002,24,55,20,0,17,6,0,0,8,0,1,29,0,0
경상북도,경산시,2020-05-02,80.0,3.5,17.96153846153846,0.8538461538461538,20,52,18,0,13,6,0,0,4,0,0,24,0,0
경상북도,경산시,2020-05-03,88.84615384615384,0.0,18.12307692307692,0.6,22,46,15,0,21,12,0,0,7,0,0,42,0,0
경상북도,경산시,2020-05-04,76.35714285714286,0.0,15.442857142857145,2.1571428571428575,18,55,15,0,12,11,0,0,4,0,0,8,0,0
경상북도,경산시,2020-05-05,82.21428571428571,0.0,15.15,0.5714285714285714,23,65,20,0,14,21,0,0,5,0,0,16,0,0
경상북도,경산시,2020-05-06,80.0,0.0,12.575000000000001,1.0,12,38,21,0,0,13,0,0,4,0,0,10,0,0
경상북도,경산시,2020-05-07,70.0,0.0,11.814285714285713,1.1571428571428573,42,43,13,0,14,11,1,0,1,0,1,17,0,0
경상북도,경산시,2020-05-08,85.28571428571429,15.5,16.114285714285717,0.9857142857142857,25,57,10,0,25,15,0,0,2,1,1,22,0,0
경상북도,경산시,2020-05-09,79.14285714285714,0.0,17.53571428571429,1.5857142857142856,21,11,15,0,14,25,1,0,2,0,2,30,4,0
경상북도,경산시,2020-05-10,73.57142857142857,0.0,15.55,0.9642857142857143,20,73,21,0,14,13,0,0,5,0,0,40,5,0
경상북도,경산시,2020-05-11,46.61538461538461,0.0,18.792307692307695,2.1538461538461537,8,63,13,0,6,7,0,0,0,0,0,29,9,0
경상북도,경산시,2020-05-12,46.266666666666666,0.0,15.753333333333332,2.393333333333333,29,46,12,0,9,12,0,0,4,0,1,9,10,0
경상북도,경산시,2020-05-13,47.76923076923077,0.0,14.076923076923075,1.0538461538461537,31,39,24,0,7,13,0,0,4,1,0,33,10,0
경상북도,경산시,2020-05-14,52.142857142857146,2.5,18.914285714285715,1.042857142857143,9,63,9,0,12,11,0,0,8,0,0,30,7,0
경상북도,경산시,2020-05-15,94.84615384615384,0.0,15.123076923076923,0.3076923076923077,28,60,29,0,9,21,0,0,1,0,1,26,2,0
경상북도,경산시,2020-05-16,85.14285714285714,0.0,16.935714285714283,1.1500000000000001,18,46,13,0,14,29,0,0,2,0,0,33,6,0
경상북도,경산시,2020-05-17,81.92307692307692,0.0,18.93846153846154,1.3153846153846156,14,56,34,0,17,25,0,0,9,1,0,50,6,0
경상북도,경산시,2020-05-19,66.0,0.0,13.053846153846154,1.3384615384615384,14,58,11,0,10,24,0,0,0,0,0,13,4,0
경상북도,경산시,2020-05-20,74.07692307692308,0.0,13.069230769230769,1.4769230769230772,32,39,17,0,1,25,0,0,1,0,0,17,8,0
경상북도,경산시,2020-05-21,75.42857142857143,0.0,13.892857142857144,1.1857142857142857,29,50,13,0,12,21,1,0,3,2,0,17,12,0
경상북도,경산시,2020-05-22,77.21428571428571,0.0,13.564285714285715,1.3499999999999999,39,29,13,0,16,38,0,0,3,0,0,30,3,0
경상북도,경산시,2020-05-23,62.2,0.0,19.113333333333333,1.3933333333333335,29,50,16,0,21,34,0,0,3,0,0,23,6,0
경상북도,경산시,2020-05-24,67.2,0.0,19.02,1.0000000000000002,37,45,18,0,26,42,0,0,9,0,0,41,9,0
경상북도,경산시,2020-05-25,67.21428571428571,0.0,18.314285714285713,0.5785714285714286,17,29,9,0,9,37,0,0,0,1,0,23,8,0
경상북도,경산시,2020-05-26,51.86666666666667,0.0,20.219999999999995,1.8933333333333338,11,47,10,0,13,24,0,0,4,1,1,7,6,0
경상북도,경산시,2020-05-27,58.333333333333336,0.0,16.966666666666665,0.9,19,37,12,0,15,18,0,0,2,1,0,24,8,0
경상북도,경산시,2020-05-28,53.53333333333333,0.0,17.18,0.9,9,33,19,0,16,21,0,0,1,0,0,23,13,0
경상북도,경산시,2020-05-29,59.6,0.0,17.540000000000003,1.0066666666666666,30,48,16,0,16,29,0,0,1,0,0,11,9,0
경상북도,경산시,2020-05-30,55.5625,0.0,19.0,0.91875,25,47,8,0,26,37,0,0,4,0,1,34,7,0
경상북도,경산시,2020-05-31,61.6875,0.0,21.64375,1.38125,35,40,17,0,29,56,0,0,4,0,2,44,6,0
경상북도,경산시,2020-06-01,45.266666666666666,0.0,19.0,1.1933333333333338,1,0,8,0,12,35,0,0,1,0,0,16,10,0
경상북도,경산시,2020-06-02,46.2,0.0,21.2,1.3733333333333333,18,0,12,0,16,36,0,0,5,0,0,8,9,0
경상북도,경산시,2020-06-03,70.6875,0.0,22.331249999999997,1.05625,34,0,12,0,0,35,0,0,0,0,0,23,9,0
경상북도,경산시,2020-06-04,65.13333333333334,0.0,24.92,1.1333333333333333,23,0,4,0,15,33,0,0,3,0,1,15,10,0
경상북도,경산시,2020-06-05,72.1875,0.0,20.618750000000002,1.7999999999999998,27,0,14,0,7,33,0,0,2,0,0,32,3,0
경상북도,경산시,2020-06-06,72.0,0.0,18.2625,1.04375,42,0,20,0,12,45,0,0,6,0,0,36,14,0
경상북도,경산시,2020-06-07,52.0,0.0,21.166666666666668,0.7933333333333334,47,0,23,0,15,36,0,0,3,0,2,41,11,0
경상북도,경산시,2020-06-08,48.8,0.0,24.513333333333335,1.0000000000000002,12,0,14,0,5,42,0,0,0,0,1,22,11,0
경상북도,경산시,2020-06-09,54.57142857142857,0.0,25.057142857142857,1.3285714285714285,27,0,17,0,15,25,0,0,3,0,0,6,11,0
경상북도,경산시,2020-06-10,80.14285714285714,24.5,23.00714285714286,0.8142857142857142,30,0,19,0,13,42,0,0,1,0,0,37,5,0
경상북도,경산시,2020-06-11,76.9375,0.0,24.099999999999998,0.8625,43,0,8,0,7,40,0,0,0,0,1,26,9,0
경상북도,경산시,2020-06-12,90.0,61.5,21.28666666666667,0.8800000000000001,46,0,15,0,15,67,0,0,5,0,1,21,9,0
경상북도,경산시,2020-06-13,85.9375,18.5,24.1625,0.8625,55,0,10,0,26,81,0,0,3,0,1,28,5,0
경상북도,경산시,2020-06-14,72.6875,10.0,22.06875,1.2000000000000002,57,0,12,0,14,69,0,0,6,0,0,30,8,0
경상북도,경산시,2020-06-15,67.07142857142857,0.0,21.685714285714283,1.1,22,0,16,0,13,52,0,0,1,0,0,25,10,0
경상북도,경산시,2020-06-16,64.13333333333334,0.0,20.926666666666666,1.1466666666666667,44,1,13,0,9,26,1,0,2,0,0,10,11,0
경상북도,경산시,2020-06-17,70.78571428571429,1.5,21.128571428571423,1.3214285714285716,46,0,18,0,1,42,0,0,1,0,0,15,8,0
경상북도,경산시,2020-06-18,89.0625,4.5,18.35625,0.6125,33,0,6,0,9,30,0,0,1,0,0,35,8,0
경상북도,경산시,2020-06-19,75.1875,0.0,20.674999999999997,1.3875000000000002,27,1,20,0,11,38,0,0,1,0,0,27,10,0
경상북도,경산시,2020-06-20,76.6875,0.0,20.09375,1.0,19,0,14,0,10,48,0,0,3,0,0,25,7,0
경상북도,경산시,2020-06-21,75.5,0.0,19.675,1.075,37,0,14,0,14,74,0,0,8,0,2,39,14,0
경상북도,경산시,2020-06-22,64.5,0.0,23.025,0.93125,17,0,15,0,14,57,0,0,2,0,0,36,15,0
경상북도,경산시,2020-06-23,67.4375,0.0,23.1875,1.09375,50,0,7,0,13,52,0,0,1,0,0,9,9,0
경상북도,경산시,2020-06-24,87.6875,2.0,21.31875,1.025,41,0,11,0,6,62,1,0,2,0,1,45,14,0
경상북도,경산시,2020-06-25,80.9375,0.0,23.1125,1.1124999999999998,44,0,16,0,7,35,0,0,5,2,0,40,11,0
경상북도,경산시,2020-06-26,72.875,0.0,23.31875,1.06875,48,0,21,0,11,44,0,0,0,0,0,47,12,0
경상북도,경산시,2020-06-27,73.8125,0.0,23.86875,0.9312500000000001,39,0,12,0,18,66,0,0,1,0,1,49,8,0
경상북도,경산시,2020-06-28,75.9375,0.0,22.325,1.26875,70,0,17,0,21,99,0,0,5,0,1,44,15,0
경상북도,경산시,2020-06-29,87.125,40.5,21.46875,2.18125,35,0,12,0,7,68,1,0,0,0,0,48,19,0
경상북도,경산시,2020-06-30,78.375,1.5,20.94375,2.0375,35,0,12,0,11,38,0,0,1,0,0,21,14,0
경상북도,경주시,2020-01-01,61.4,0.0,1.2600000000000002,2.9699999999999998,0,0,2,0,0,18,12,0,0,0,0,0,0,0
경상북도,경주시,2020-01-02,60.6,0.0,2.9699999999999998,3.589999999999999,0,0,0,0,0,35,3,0,0,0,0,0,0,4
경상북도,경주시,2020-01-03,42.1,0.0,1.78,3.1899999999999995,0,0,1,0,0,35,11,0,0,0,0,0,0,2
경상북도,경주시,2020-01-04,83.9,0.0,-3.34,0.62,0,0,1,0,0,51,14,0,0,0,0,0,0,1
경상북도,경주시,2020-01-05,74.5,0.0,-0.6199999999999999,0.44000000000000006,0,0,0,0,0,30,9,0,0,0,0,0,0,0
경상북도,경주시,2020-01-06,99.0,33.0,5.166666666666667,0.40833333333333327,0,0,4,0,0,80,14,0,0,0,0,0,0,10
경상북도,경주시,2020-01-07,67.54545454545455,12.5,11.981818181818182,4.072727272727273,0,0,0,0,0,46,8,0,0,0,0,0,0,5
경상북도,경주시,2020-01-08,64.11111111111111,0.0,2.8111111111111113,2.388888888888889,0,0,0,0,0,30,6,0,0,0,0,0,0,3
경상북도,경주시,2020-01-09,75.81818181818181,0.0,-1.4909090909090912,0.9636363636363636,0,0,0,0,0,37,6,0,0,0,0,0,0,3
경상북도,경주시,2020-01-10,60.2,0.0,0.23999999999999994,1.28,0,0,3,0,0,43,14,0,0,0,0,0,0,4
경상북도,경주시,2020-01-11,61.083333333333336,0.0,1.1666666666666667,1.25,0,0,5,0,0,66,8,0,0,0,0,0,0,6
경상북도,경주시,2020-01-12,54.22222222222222,0.0,1.211111111111111,3.266666666666667,0,0,1,0,0,38,13,0,0,0,0,0,0,0
경상북도,경주시,2020-01-13,42.0,0.0,-0.5181818181818182,2.472727272727272,0,0,2,0,0,34,4,0,0,0,0,0,0,5
경상북도,경주시,2020-01-14,56.3,0.0,-1.25,1.52,0,0,3,0,0,38,10,0,0,0,0,0,0,1
경상북도,경주시,2020-01-15,65.4,0.0,-3.35,0.99,0,0,1,0,0,33,6,0,0,0,0,0,0,4
경상북도,경주시,2020-01-16,69.18181818181819,0.0,-2.4818181818181815,0.38181818181818183,0,0,0,0,0,43,12,0,0,0,0,0,0,1
경상북도,경주시,2020-01-17,58.0,0.0,2.255555555555555,2.4333333333333336,0,0,0,0,0,32,12,0,0,0,0,0,0,2
경상북도,경주시,2020-01-18,61.45454545454545,0.0,-0.8090909090909093,1.8363636363636362,0,0,1,0,0,33,23,0,0,0,0,0,0,2
경상북도,경주시,2020-01-19,66.81818181818181,0.0,0.5909090909090909,1.3090909090909089,0,0,2,0,0,42,25,0,0,0,0,0,0,0
경상북도,경주시,2020-01-20,49.0,0.0,0.24999999999999994,2.6100000000000003,0,0,0,0,0,33,0,0,0,0,0,0,0,4
경상북도,경주시,2020-01-21,79.3,0.0,0.32999999999999996,0.55,0,0,1,0,0,37,16,0,0,0,0,0,0,2
경상북도,경주시,2020-01-22,98.18181818181819,7.5,5.281818181818182,0.7000000000000001,0,0,1,0,0,56,14,0,0,0,0,0,0,5
경상북도,경주시,2020-01-23,99.0,0.0,1.7090909090909092,0.5272727272727272,0,0,0,0,0,44,9,0,0,0,0,0,0,4
경상북도,경주시,2020-01-24,89.88888888888889,0.0,5.533333333333333,1.2444444444444445,9,0,1,0,0,38,0,0,0,0,0,0,0,3
경상북도,경주시,2020-01-27,89.16666666666667,22.5,6.7250000000000005,3.5833333333333335,16,0,1,0,0,52,0,0,0,0,0,0,0,14
경상북도,경주시,2020-01-28,97.1,0.0,1.9000000000000004,0.5800000000000001,14,0,1,0,0,40,0,0,0,0,0,0,0,3
경상북도,경주시,2020-01-29,88.8,0.0,2.6499999999999995,0.86,10,0,2,0,0,40,0,0,0,0,0,0,0,1
경상북도,경주시,2020-01-30,87.11111111111111,0.0,2.088888888888889,0.7777777777777779,11,0,0,0,0,45,0,0,0,0,0,0,0,3
경상북도,경주시,2020-01-31,84.18181818181819,0.0,-0.9636363636363637,1.0272727272727273,23,0,1,0,0,68,1,0,0,0,0,0,0,1
경상북도,경주시,2020-02-01,91.54545454545455,0.0,-1.5272727272727273,0.6090909090909091,18,0,1,0,0,54,0,0,0,0,0,0,0,4
경상북도,경주시,2020-02-02,52.888888888888886,0.0,2.033333333333333,2.0555555555555554,20,0,5,0,0,19,0,0,0,0,0,0,0,0
경상북도,경주시,2020-02-03,62.3,0.0,-2.9400000000000004,1.02,16,0,0,0,0,49,0,0,0,0,0,0,0,2
경상북도,경주시,2020-02-04,47.45454545454545,0.0,-0.12727272727272734,3.4181818181818184,16,0,1,0,0,47,0,0,0,0,0,0,0,3
경상북도,경주시,2020-02-05,39.0,0.0,-5.430769230769231,2.338461538461538,16,0,1,0,0,49,0,0,0,0,0,0,0,8
경상북도,경주시,2020-02-06,91.6,0.0,-3.5800000000000005,0.48,21,0,0,0,0,45,0,0,0,0,0,0,0,4
경상북도,경주시,2020-02-07,57.5,0.0,0.9,3.06,23,0,0,0,0,56,0,0,0,0,0,0,0,2
경상북도,경주시,2020-02-08,60.81818181818182,0.0,-1.5545454545454545,1.3363636363636362,34,0,3,0,0,58,0,1,0,0,0,0,0,8
경상북도,경주시,2020-02-09,59.0,0.0,1.5454545454545454,2.1545454545454543,0,0,2,0,0,30,0,0,0,0,0,0,0,0
경상북도,경주시,2020-02-10,90.36363636363636,0.0,-2.809090909090909,0.3181818181818182,17,0,5,0,0,51,0,0,0,0,0,0,0,5
경상북도,경주시,2020-02-11,88.41666666666667,2.5,5.2,0.7333333333333334,25,0,0,0,0,47,0,0,0,0,0,0,0,3
경상북도,경주시,2020-02-12,95.41666666666667,0.0,8.3,0.9583333333333334,16,0,4,0,0,46,0,0,0,0,0,0,0,1
경상북도,경주시,2020-02-13,89.91666666666667,0.0,5.05,0.6583333333333333,16,0,0,0,0,28,0,0,0,0,0,0,0,4
경상북도,경주시,2020-02-14,96.45454545454545,0.0,4.70909090909091,0.4181818181818182,17,0,1,0,0,55,0,0,0,0,0,0,0,5
경상북도,경주시,2020-02-15,87.08333333333333,2.0,9.775,1.3916666666666666,20,0,2,0,0,74,0,0,0,0,0,0,0,5
경상북도,경주시,2020-02-16,56.57142857142857,0.0,-0.028571428571428588,3.242857142857143,24,0,5,0,0,40,0,0,0,0,0,0,0,1
경상북도,경주시,2020-02-17,52.54545454545455,0.0,-4.327272727272727,5.172727272727273,21,0,3,0,0,33,0,0,0,0,0,0,0,10
경상북도,경주시,2020-02-18,46.916666666666664,0.0,-0.24999999999999997,1.6083333333333334,20,0,1,0,0,43,2,0,0,0,0,0,0,5
경상북도,경주시,2020-02-19,76.57142857142857,0.0,-0.014285714285714362,0.5142857142857143,18,0,3,0,0,41,0,0,0,0,0,0,0,7
경상북도,경주시,2020-02-20,88.08333333333333,0.0,-0.5083333333333333,0.6333333333333334,13,0,0,0,0,35,0,0,0,0,0,0,0,7
경상북도,경주시,2020-02-21,74.58333333333333,0.5,8.675,2.1250000000000004,17,0,3,0,0,54,1,0,0,0,0,0,0,6
경상북도,경주시,2020-02-22,44.333333333333336,0.0,2.4,3.683333333333333,19,0,1,0,0,63,0,0,0,0,0,0,0,6
경상북도,경주시,2020-02-23,61.77777777777778,0.0,0.7888888888888889,0.8222222222222223,0,0,0,0,0,39,0,0,0,1,0,0,0,0
경상북도,경주시,2020-02-24,84.72727272727273,14.5,7.436363636363637,1.1,23,0,3,0,0,54,0,0,0,0,0,0,0,3
경상북도,경주시,2020-02-25,87.81818181818181,1.0,7.654545454545453,1.9909090909090907,20,0,1,0,0,56,0,0,0,0,0,0,0,2
경상북도,경주시,2020-02-26,78.8,0.0,4.52,2.4899999999999998,22,0,0,0,0,48,0,0,0,0,0,0,0,0
경상북도,경주시,2020-02-27,94.9,0.0,0.15,0.8,15,0,0,0,0,45,0,0,0,0,0,0,0,0
경상북도,경주시,2020-02-28,98.81818181818181,0.0,1.7,0.6363636363636364,22,0,0,0,0,56,0,0,0,0,0,0,0,0
경상북도,경주시,2020-02-29,95.36363636363636,0.0,4.072727272727272,0.38181818181818183,13,0,4,0,0,63,0,0,0,0,0,0,0,0
경상북도,경주시,2020-03-01,63.5,0.0,6.75,3.5,19,0,4,0,0,35,0,0,0,0,0,0,0,0
경상북도,경주시,2020-03-02,90.9,0.0,2.1100000000000003,0.54,9,0,0,0,0,41,0,0,0,0,0,0,0,8
경상북도,경주시,2020-03-03,83.64285714285714,0.0,3.6142857142857143,0.8999999999999998,8,0,2,0,0,67,0,0,0,0,0,0,0,6
경상북도,경주시,2020-03-04,54.333333333333336,0.0,0.3833333333333333,4.041666666666667,13,0,1,0,0,42,0,0,0,0,0,0,0,7
경상북도,경주시,2020-03-05,77.08333333333333,0.0,-2.466666666666667,0.8416666666666667,15,0,0,0,0,64,1,0,0,0,0,0,0,4
경상북도,경주시,2020-03-06,79.9090909090909,0.0,0.7545454545454544,0.5545454545454546,11,0,2,0,0,76,0,0,0,0,0,0,0,6
경상북도,경주시,2020-03-07,94.6923076923077,0.5,3.6000000000000005,0.9461538461538462,25,0,3,0,0,85,0,0,2,0,0,0,0,8
경상북도,경주시,2020-03-08,95.16666666666667,0.0,1.6333333333333335,0.6,0,0,3,0,0,57,0,0,0,0,0,0,0,9
경상북도,경주시,2020-03-09,93.41666666666667,15.0,9.783333333333333,1.925,11,0,1,0,0,41,0,0,1,0,0,0,0,6
경상북도,경주시,2020-03-10,56.583333333333336,0.0,4.975,3.875,6,0,4,0,0,36,0,0,0,0,0,0,0,2
경상북도,경주시,2020-03-11,53.81818181818182,0.0,1.5,0.990909090909091,12,0,2,0,0,44,0,0,0,0,0,0,0,6
경상북도,경주시,2020-03-12,70.8,0.0,3.66,0.86,7,0,0,0,0,57,0,0,0,0,0,0,0,2
경상북도,경주시,2020-03-13,41.18181818181818,0.0,4.236363636363637,3.254545454545455,8,0,0,0,0,53,0,0,0,0,0,0,0,6
경상북도,경주시,2020-03-14,40.833333333333336,0.0,5.466666666666666,2.391666666666667,9,0,2,0,0,85,0,0,1,0,0,0,0,6
경상북도,경주시,2020-03-15,50.666666666666664,0.0,1.8833333333333335,3.3916666666666675,13,0,1,0,0,66,0,0,3,0,0,0,0,5
경상북도,경주시,2020-03-16,73.38461538461539,0.0,1.6384615384615384,0.8538461538461538,11,0,1,0,0,27,0,0,0,0,0,0,0,5
경상북도,경주시,2020-03-17,70.83333333333333,0.0,5.833333333333333,1.1166666666666667,14,0,0,0,0,42,0,0,0,0,0,0,0,5
경상북도,경주시,2020-03-18,64.9,0.0,9.080000000000002,1.65,11,0,1,0,0,39,0,0,0,0,0,0,0,5
경상북도,경주시,2020-03-19,35.833333333333336,0.0,7.691666666666667,4.708333333333333,6,0,0,0,0,42,0,0,0,0,0,0,0,7
경상북도,경주시,2020-03-20,57.61538461538461,0.0,6.392307692307693,1.2307692307692308,9,0,1,0,0,53,0,0,0,0,0,0,0,6
경상북도,경주시,2020-03-21,54.916666666666664,0.0,15.933333333333332,2.908333333333333,12,0,0,0,0,62,0,0,0,0,0,0,0,5
경상북도,경주시,2020-03-22,87.72727272727273,0.0,3.963636363636364,0.9818181818181817,0,0,1,0,0,44,0,0,0,0,0,0,0,7
